AÑO,mes,dia,fecha,temperatura maxima,temperatura minima,temperatura media,lluvia media
2004,12,6,2004/12/6,33.6,19,26.6,0
2004,12,7,2004/12/7,35.2,22.2,28.3,0
2004,12,8,2004/12/8,33,21.8,27.8,0
2004,12,9,2004/12/9,34.5,22,28.3,0
2004,12,10,2004/12/10,34,21.2,27.9,0
2004,12,11,2004/12/11,32.4,21.6,26.5,4
2004,12,12,2004/12/12,27.4,20.8,22.9,0
2004,12,13,2004/12/13,30,17.5,24.4,0
2004,12,14,2004/12/14,30.2,20,25.4,0
2004,12,15,2004/12/15,29,16.7,23.3,0
2004,12,16,2004/12/16,29.5,17.6,23.3,0
2004,12,17,2004/12/17,30.3,17.3,24.9,0
2004,12,18,2004/12/18,31.7,16.4,24.4,0
2004,12,19,2004/12/19,29.5,17.5,24.5,0
2004,12,20,2004/12/20,29.8,15.8,23.3,0
2004,12,21,2004/12/21,30.8,19.2,25.2,0
2004,12,22,2004/12/22,34.6,18.6,26.2,0
2004,12,23,2004/12/23,34.8,18.8,27.5,0
2004,12,24,2004/12/24,34,18.8,27.1,0
2004,12,25,2004/12/25,33.4,20.6,27.2,0
2004,12,26,2004/12/26,27.4,17.6,21.9,0
2004,12,27,2004/12/27,26.5,14.8,20.9,0
2004,12,28,2004/12/28,25.7,14.7,21,0
2004,12,29,2004/12/29,28,18.4,23.4,0
2004,12,30,2004/12/30,27.5,18,22.9,0
2004,12,31,2004/12/31,30.6,18.6,25.1,0
2005,1,1,2005/1/1,30.5,20.4,25.7,0
2005,1,2,2005/1/2,32,21.2,26.3,0
2005,1,3,2005/1/3,31.4,21.2,26.1,0
2005,1,4,2005/1/4,29,19.6,23.8,0
2005,1,5,2005/1/5,30.4,14.4,23.7,0
2005,1,6,2005/1/6,32.6,16.4,25.1,0
2005,1,7,2005/1/7,32.2,18.4,26,0
2005,1,8,2005/1/8,32,19.4,24.6,6.1
2005,1,9,2005/1/9,27,20.4,23.9,0
2005,1,10,2005/1/10,29.8,18.4,24.1,0.2
2005,1,11,2005/1/11,29.6,17,24.3,0
2005,1,12,2005/1/12,32.5,17,25.3,0
2005,1,13,2005/1/13,36.5,19,27.9,0
2005,1,14,2005/1/14,31.5,20,25.7,0
2005,1,15,2005/1/15,27,17.5,22.1,0
2005,1,16,2005/1/16,29,15.6,22.5,0
2005,1,17,2005/1/17,26.2,17,21.5,0
2005,1,18,2005/1/18,27.2,16,21.6,0
2005,1,19,2005/1/19,25,17.2,20.9,0
2005,1,20,2005/1/20,26.8,12.8,21.8,0
2005,1,21,2005/1/21,29,14.4,21.8,0
2005,1,22,2005/1/22,31.8,17.8,23.7,0
2005,1,23,2005/1/23,30.8,17.8,24.9,0
2005,1,24,2005/1/24,28.8,14.5,22.9,0
2005,1,25,2005/1/25,28.5,18.8,23.1,0
2005,1,26,2005/1/26,30,16.5,24.1,0
2005,1,27,2005/1/27,30.6,16,24.3,0
2005,1,28,2005/1/28,32,17,25.5,0
2005,1,29,2005/1/29,30,18.4,24.7,0
2005,1,30,2005/1/30,33.2,19.5,27.2,0
2005,1,31,2005/1/31,31.6,20,26.5,0
2005,2,1,2005/2/1,32.5,17.6,26,0
2005,2,2,2005/2/2,32,20.4,26.6,0.7
2005,2,3,2005/2/3,31,21.2,26.1,0
2005,2,4,2005/2/4,30,19.6,25.7,0
2005,2,5,2005/2/5,30.6,18,24.8,0
2005,2,6,2005/2/6,31,20.8,25.7,0
2005,2,7,2005/2/7,31.6,18.6,25.3,0
2005,2,8,2005/2/8,31.5,16.4,25.5,0
2005,2,9,2005/2/9,31.5,16.6,25.7,0
2005,2,10,2005/2/10,32.4,19.6,26.7,0
2005,2,11,2005/2/11,31.3,20,26.1,0
2005,2,12,2005/2/12,30.5,21.2,25.3,0
2005,2,13,2005/2/13,32.8,14.5,25.1,0
2005,2,14,2005/2/14,35,15.8,26.7,0
2005,2,15,2005/2/15,33.8,20.6,27.9,0
2005,2,16,2005/2/16,34.2,20.4,27.5,0
2005,2,17,2005/2/17,33.5,22,27.5,0
2005,2,18,2005/2/18,32,18.4,25.8,0
2005,2,19,2005/2/19,32.2,16,25.2,0
2005,2,20,2005/2/20,32.4,19.4,26.8,0
2005,2,21,2005/2/21,33.5,20.4,27.3,0
2005,2,22,2005/2/22,33,18.3,26.4,0
2005,2,23,2005/2/23,34.5,19.8,27.5,0
2005,2,24,2005/2/24,38.5,20.2,29.8,0
2005,2,25,2005/2/25,37.2,21.6,30.4,0
2005,2,26,2005/2/26,38.8,22.7,31.1,0
2005,2,27,2005/2/27,39.5,22,30.7,0
2005,2,28,2005/2/28,35.8,22,29.6,0
2005,3,1,2005/3/1,32.4,23.4,27.3,0
2005,3,2,2005/3/2,34,21.8,28.4,0
2005,3,3,2005/3/3,39.8,21.6,31,0
2005,3,4,2005/3/4,34.6,23.8,28.9,0
2005,3,5,2005/3/5,32.2,21.2,27.6,0
2005,3,6,2005/3/6,35.4,20.4,28.7,0
2005,3,7,2005/3/7,38.8,20.4,29.1,0
2005,3,8,2005/3/8,39.8,22.2,32.6,0
2005,3,9,2005/3/9,39,24.6,33.1,3.5
2005,3,10,2005/3/10,34.4,23.4,26.6,0
2005,3,11,2005/3/11,34.4,17.7,26.8,0
2005,3,12,2005/3/12,32.8,21.8,27.5,0
2005,3,13,2005/3/13,39,20.5,29.8,0
2005,3,14,2005/3/14,38.8,21.4,31.1,0
2005,3,15,2005/3/15,40.4,23.4,33.7,0
2005,3,16,2005/3/16,40,23.4,32.8,0
2005,3,17,2005/3/17,36.8,22.8,30.4,1.8
2005,3,18,2005/3/18,31.6,22.8,25.9,0
2005,3,19,2005/3/19,35.6,21,28.8,0
2005,3,20,2005/3/20,39.8,22.8,31.2,0.1
2005,3,21,2005/3/21,41,20.4,32.2,0
2005,3,22,2005/3/22,41.5,22,33.1,0
2005,3,23,2005/3/23,36.2,24.3,30.9,0
2005,3,24,2005/3/24,41,25.6,33,0
2005,3,25,2005/3/25,41.5,24.5,33,0
2005,3,26,2005/3/26,42.5,26.2,33.6,0
2005,3,27,2005/3/27,41.6,25.2,34.5,7.9
2005,3,28,2005/3/28,32.6,23.2,28.1,0
2005,3,29,2005/3/29,35,20.8,28.9,0
2005,3,30,2005/3/30,39.2,22.6,31,0
2005,3,31,2005/3/31,41.2,24.4,33.7,0
2005,4,1,2005/4/1,40.5,24.8,33.9,0
2005,4,2,2005/4/2,32.6,24.8,28.3,0
2005,4,3,2005/4/3,30.5,19.3,25.1,0
2005,4,4,2005/4/4,32.5,21.5,26.4,0
2005,4,5,2005/4/5,38.2,21.8,30.4,0
2005,4,6,2005/4/6,38.8,21.2,29.9,0
2005,4,7,2005/4/7,37.8,21.5,30.9,0
2005,4,8,2005/4/8,35.5,23,29.6,0
2005,4,9,2005/4/9,38.5,21.4,30.5,0
2005,4,10,2005/4/10,41.8,24.6,32.8,0
2005,4,11,2005/4/11,41,25.6,34.4,0
2005,4,12,2005/4/12,39.8,24.6,33.4,0
2005,4,13,2005/4/13,36.2,25.6,31.4,0
2005,4,14,2005/4/14,36,24,31.4,0
2005,4,15,2005/4/15,31.6,24.8,27.7,0
2005,4,16,2005/4/16,32.6,22.4,27.2,0
2005,4,17,2005/4/17,31.6,21.2,26.1,0
2005,4,18,2005/4/18,33.5,18,26.3,0
2005,4,19,2005/4/19,34.6,17.6,28.1,0
2005,4,20,2005/4/20,35.6,18.8,28.7,0
2005,4,21,2005/4/21,39,19.2,30.1,0
2005,4,22,2005/4/22,35.6,23.2,30.1,0
2005,4,23,2005/4/23,37,21.7,31,5.9
2005,4,24,2005/4/24,34.8,21.8,29.4,0
2005,4,25,2005/4/25,38.8,22.4,32,0
2005,4,26,2005/4/26,40.2,22.8,32.9,0
2005,4,27,2005/4/27,38,23,31.9,0
2005,4,28,2005/4/28,39.4,25.8,33.1,0
2005,4,29,2005/4/29,40.6,24.2,33.2,0
2005,4,30,2005/4/30,40.8,26,34.8,0
2005,5,1,2005/5/1,37,24.8,31.4,0
2005,5,2,2005/5/2,39,24.5,32.4,0
2005,5,3,2005/5/3,39,24.7,32,0
2005,5,4,2005/5/4,39.2,24.8,32.9,0
2005,5,5,2005/5/5,37.6,24.5,32,0
2005,5,6,2005/5/6,36.7,23.5,31.1,0
2005,5,7,2005/5/7,36.5,23,29.7,0
2005,5,8,2005/5/8,37,23.5,31.4,0
2005,5,9,2005/5/9,37.5,24.6,31.7,0
2005,5,10,2005/5/10,36.6,24.8,31.5,0
2005,5,11,2005/5/11,36.6,24,30.7,0.6
2005,5,12,2005/5/12,35,23,29.3,2.8
2005,5,13,2005/5/13,35.6,22,29.4,0
2005,5,14,2005/5/14,35.4,23,29.3,0.2
2005,5,15,2005/5/15,34.8,23.4,29.9,0
2005,5,16,2005/5/16,35.2,23.3,30,0
2005,5,17,2005/5/17,36,23.5,29.6,0
2005,5,18,2005/5/18,33,24.6,29.3,0
2005,5,19,2005/5/19,29.5,22.5,25.3,7.7
2005,5,20,2005/5/20,31.8,19.5,26.4,0
2005,5,21,2005/5/21,35,22,30.1,0
2005,5,22,2005/5/22,35.2,23,29,0
2005,5,23,2005/5/23,39,23.5,30.7,22.3
2005,5,24,2005/5/24,38.6,21.4,31.2,0
2005,5,25,2005/5/25,38.2,24.8,32.9,0
2005,5,26,2005/5/26,37.4,24.4,32.1,5
2005,5,27,2005/5/27,36.4,23.6,30.1,0
2005,5,28,2005/5/28,36.4,23.8,31.1,9
2005,5,29,2005/5/29,37.4,22.2,30.1,1.9
2005,5,30,2005/5/30,39.8,21.6,29.8,1.6
2005,5,31,2005/5/31,38.5,21.7,31.8,14.6
2005,6,1,2005/6/1,37.7,21.5,29.2,0.8
2005,6,2,2005/6/2,37.5,23,31.6,0
2005,6,3,2005/6/3,38,23.5,32.5,8.4
2005,6,4,2005/6/4,37.5,24.8,31.9,5.8
2005,6,5,2005/6/5,38,22.4,31.7,4.4
2005,6,6,2005/6/6,37.4,23.8,30.9,0
2005,6,7,2005/6/7,35.6,23.4,29.8,2.6
2005,6,8,2005/6/8,34.6,23.6,29.2,0
2005,6,9,2005/6/9,36,21.2,31,4.8
2005,6,10,2005/6/10,36,21.8,29.2,0
2005,6,11,2005/6/11,37.2,23,32.7,0
2005,6,12,2005/6/12,39.4,24,32.8,0
2005,6,13,2005/6/13,38.5,23,29.3,25.7
2005,6,14,2005/6/14,35.6,22.5,28.5,8.9
2005,6,15,2005/6/15,36,23,29.5,1
2005,6,16,2005/6/16,36.2,23,28.5,0.5
2005,6,17,2005/6/17,36.7,23.6,29.7,4.5
2005,6,18,2005/6/18,37.6,23.8,31.3,0
2005,6,19,2005/6/19,35.6,23.6,28.9,0.8
2005,6,20,2005/6/20,34.2,22.8,29.5,32.5
2005,6,21,2005/6/21,35,21.6,28.3,11.9
2005,6,22,2005/6/22,32.2,22.2,27.9,8.1
2005,6,23,2005/6/23,33.8,22.2,28.5,13.4
2005,6,24,2005/6/24,33,22,27.7,6.4
2005,6,25,2005/6/25,33.6,22.4,28.2,9.5
2005,6,26,2005/6/26,35,23.2,29.1,27.2
2005,6,27,2005/6/27,31.5,22.4,27.1,0.3
2005,6,28,2005/6/28,34,22.6,29.7,32.2
2005,6,29,2005/6/29,34,20.7,28.9,3.1
2005,6,30,2005/6/30,35.3,22,29,7.5
2005,7,1,2005/7/1,35,21.2,29,8.3
2005,7,2,2005/7/2,35,21,26.1,30.9
2005,7,3,2005/7/3,35,21.5,28.5,0
2005,7,4,2005/7/4,34.6,22.4,28.3,0.2
2005,7,5,2005/7/5,35.2,21.6,29.9,0
2005,7,6,2005/7/6,34.6,23.8,29.5,0
2005,7,7,2005/7/7,35,22.6,30.3,0
2005,7,8,2005/7/8,35.2,22.4,29.9,0
2005,7,9,2005/7/9,35.6,22.8,30.1,1.6
2005,7,10,2005/7/10,35,22.8,29.2,2
2005,7,11,2005/7/11,35,22,28.9,9.5
2005,7,12,2005/7/12,33.2,20.5,26.8,7.7
2005,7,13,2005/7/13,32,21.7,27.1,0.5
2005,7,14,2005/7/14,35.5,21.8,27.9,4.3
2005,7,15,2005/7/15,32.5,22.5,27.5,1.2
2005,7,16,2005/7/16,33,21.7,28.4,0.4
2005,7,17,2005/7/17,32.5,23.3,27.1,2.9
2005,7,18,2005/7/18,35.4,22.6,29.7,1.9
2005,7,19,2005/7/19,34.6,22.6,29.2,0.3
2005,7,20,2005/7/20,34.4,23.6,27.8,0.1
2005,7,21,2005/7/21,31.2,22.4,26.2,0.2
2005,7,22,2005/7/22,33,22.2,28.4,0
2005,7,23,2005/7/23,34.8,22.4,28.9,0
2005,7,24,2005/7/24,34.8,23.2,30.1,3.3
2005,7,25,2005/7/25,35,22.6,29.5,0
2005,7,26,2005/7/26,35,23.6,30.1,0
2005,7,27,2005/7/27,35,23.5,30.1,0
2005,7,28,2005/7/28,35.6,23,30,0
2005,7,29,2005/7/29,32,22.5,27.6,0
2005,7,30,2005/7/30,35,21.8,29.3,0.5
2005,7,31,2005/7/31,35,22.6,29.7,0
2005,8,1,2005/8/1,36,22.5,29.7,0
2005,8,2,2005/8/2,34.8,22.6,29.5,0
2005,8,3,2005/8/3,35.6,23,30.6,0
2005,8,4,2005/8/4,36.8,24,29.7,0
2005,8,5,2005/8/5,35.2,24.2,29,0.3
2005,8,6,2005/8/6,35.6,23.2,29.4,6.1
2005,8,7,2005/8/7,34.2,20.8,28.6,0
2005,8,8,2005/8/8,35.5,22.4,30,0
2005,8,9,2005/8/9,35.5,23,29.8,0
2005,8,10,2005/8/10,36,23.3,30.7,0
2005,8,11,2005/8/11,36.5,23.3,30.4,9.4
2005,8,12,2005/8/12,35,21.8,26.7,7.6
2005,8,13,2005/8/13,35.5,22.3,29.5,0.8
2005,8,14,2005/8/14,35,21.7,27.9,1.4
2005,8,15,2005/8/15,35.4,22.3,29.7,0.2
2005,8,16,2005/8/16,35,23.6,29.3,9.9
2005,8,17,2005/8/17,34.4,22,28.2,4.7
2005,8,18,2005/8/18,33.6,22.4,26.8,15.9
2005,8,19,2005/8/19,32.8,22.4,27.2,1.3
2005,8,20,2005/8/20,35.2,22,26.6,34.4
2005,8,21,2005/8/21,30.6,21.6,25.7,5.2
2005,8,22,2005/8/22,33.7,19.4,27.4,5.3
2005,8,23,2005/8/23,34.5,21.2,28.4,36.2
2005,8,24,2005/8/24,34.5,21.5,27.7,13
2005,8,25,2005/8/25,35.5,20.6,29.1,0
2005,8,26,2005/8/26,35.2,22.3,29.9,0
2005,8,27,2005/8/27,36,21.5,29.7,47
2005,8,28,2005/8/28,38.6,21.8,28.5,0
2005,8,29,2005/8/29,36.8,22.8,30.5,0
2005,8,30,2005/8/30,37,24,31.3,0
2005,8,31,2005/8/31,35.2,22.8,30,0.1
2005,9,1,2005/9/1,36.4,24,29.7,0
2005,9,2,2005/9/2,34.8,23,28.9,6.3
2005,9,3,2005/9/3,34.6,21.8,28.9,0
2005,9,4,2005/9/4,34,22.6,29.1,0
2005,9,5,2005/9/5,34,22.6,28,0
2005,9,6,2005/9/6,34,22.6,28.3,4
2005,9,7,2005/9/7,34.6,22.5,29.1,0
2005,9,8,2005/9/8,35,23.6,30.3,0
2005,9,9,2005/9/9,34.5,24.2,29.8,0
2005,9,10,2005/9/10,34.6,22.8,29.9,0
2005,9,11,2005/9/11,33.5,22.8,28.9,0
2005,9,12,2005/9/12,35,22.8,30.1,0
2005,9,13,2005/9/13,35,23,29.6,0.9
2005,9,14,2005/9/14,34.2,20.6,27.1,3.4
2005,9,15,2005/9/15,34.4,21.6,28.7,24
2005,9,16,2005/9/16,33.2,22,27.7,3.9
2005,9,17,2005/9/17,32.4,22.6,27.9,0.2
2005,9,18,2005/9/18,33.2,22.2,28.1,0.2
2005,9,19,2005/9/19,33.8,22,27.9,0
2005,9,20,2005/9/20,32.7,22.5,28.6,1
2005,9,21,2005/9/21,34,21.8,28.5,40
2005,9,22,2005/9/22,34.2,21.6,26.6,17.4
2005,9,23,2005/9/23,31,23,25.1,4.2
2005,9,24,2005/9/24,32.5,23.5,27.4,0
2005,9,25,2005/9/25,35,20.6,28.8,0
2005,9,26,2005/9/26,35,22.5,29.5,0.3
2005,9,27,2005/9/27,34.2,22.2,28.5,0.5
2005,9,28,2005/9/28,32.5,22.8,25.9,8.9
2005,9,29,2005/9/29,33.2,23.6,28.5,0
2005,9,30,2005/9/30,33,22,28.3,0.5
2005,10,1,2005/10/1,34,22.8,28.3,0.7
2005,10,2,2005/10/2,33.4,22.4,27.8,0
2005,10,3,2005/10/3,32.8,23.2,27.9,0
2005,10,4,2005/10/4,31,22.5,26.6,2.3
2005,10,5,2005/10/5,26.8,22.5,25,2.8
2005,10,6,2005/10/6,34,22,27.9,4
2005,10,7,2005/10/7,33.2,22.5,27.7,29
2005,10,8,2005/10/8,26.4,21,24.1,10.7
2005,10,9,2005/10/9,33,22.6,27.2,12.5
2005,10,10,2005/10/10,35,22,28.3,21.8
2005,10,11,2005/10/11,33.4,22,28.3,12.8
2005,10,12,2005/10/12,33.4,21.8,28,2.1
2005,10,13,2005/10/13,33,22.4,27.6,1
2005,10,14,2005/10/14,33.4,21.6,28.4,0
2005,10,15,2005/10/15,33,22,27.5,0
2005,10,16,2005/10/16,32.4,21,26.9,0
2005,10,17,2005/10/17,33,18.3,26.4,0
2005,10,18,2005/10/18,32.5,18.5,26.3,0
2005,10,19,2005/10/19,34,20.2,27.5,0
2005,10,20,2005/10/20,33,19.5,26.7,0
2005,10,21,2005/10/21,35.5,21.5,29.6,1.8
2005,10,22,2005/10/22,33,22.4,28.1,0.6
2005,10,23,2005/10/23,32.5,23,28.1,6
2005,10,24,2005/10/24,29.4,22.8,26.2,0
2005,10,25,2005/10/25,31,19,25.9,0
2005,10,26,2005/10/26,31.4,18.8,25.3,0
2005,10,27,2005/10/27,32,17.8,25.7,0
2005,10,28,2005/10/28,32,18.6,25.9,0
2005,10,29,2005/10/29,31,20.8,26.7,0
2005,10,30,2005/10/30,31,18.8,25.4,0
2005,10,31,2005/10/31,29.2,20.6,24.5,0
2005,11,1,2005/11/1,28.3,19.8,24.7,0
2005,11,2,2005/11/2,31.6,15.5,25.2,0
2005,11,3,2005/11/3,29,19.8,24.1,0
2005,11,4,2005/11/4,29.2,18.6,25.1,0
2005,11,5,2005/11/5,32.8,20.6,27.3,0
2005,11,6,2005/11/6,31,22.5,25.9,12.3
2005,11,7,2005/11/7,33,21.6,27.7,0
2005,11,8,2005/11/8,33,22.6,27.9,0.1
2005,11,9,2005/11/9,31,22.6,26.5,0
2005,11,10,2005/11/10,31.6,21.8,25.8,0.3
2005,11,11,2005/11/11,29.8,20.8,25.2,0
2005,11,12,2005/11/12,32,18.4,25.2,0
2005,11,13,2005/11/13,32.4,20,26.7,0.3
2005,11,14,2005/11/14,32.6,21.6,27.2,0
2005,11,15,2005/11/15,32.4,19,26.1,0
2005,11,16,2005/11/16,32.6,18.5,25.7,0.2
2005,11,17,2005/11/17,31.8,19.8,26.3,0
2005,11,18,2005/11/18,32.3,19,26.1,0
2005,11,19,2005/11/19,30.5,18.8,24.9,0
2005,11,20,2005/11/20,31.2,18,25,0
2005,11,21,2005/11/21,31,19.6,25.3,0
2005,11,22,2005/11/22,29,19.8,23.5,0
2005,11,23,2005/11/23,28.4,16.8,22.7,0
2005,11,24,2005/11/24,29.6,12.4,21.9,0
2005,11,25,2005/11/25,31.8,13.6,23.2,0
2005,11,26,2005/11/26,32.6,14.8,24.3,0
2005,11,27,2005/11/27,36.8,14.6,26.3,0
2005,11,28,2005/11/28,38,16,29.1,0
2005,11,29,2005/11/29,34,19,27.2,0
2005,11,30,2005/11/30,31.5,20,26,0
2005,12,1,2005/12/1,32,19,26,0.3
2005,12,2,2005/12/2,35.2,19.8,26.7,0
2005,12,3,2005/12/3,32.5,20.5,27,0
2005,12,4,2005/12/4,34,17.6,26,0
2005,12,5,2005/12/5,37,18.6,27.7,0
2005,12,6,2005/12/6,34,21.4,27.6,0
2005,12,7,2005/12/7,32.2,19.5,26.5,3.8
2005,12,8,2005/12/8,32,20.4,26.5,0
2005,12,9,2005/12/9,30.6,21.5,26.1,0
2005,12,10,2005/12/10,30.6,21,25.7,0
2005,12,11,2005/12/11,33,21,26.9,0
2005,12,12,2005/12/12,31.5,20,25.7,0
2005,12,13,2005/12/13,31,20,25.9,0
2005,12,14,2005/12/14,34,21.6,27.3,0
2005,12,15,2005/12/15,36,19,27.5,0
2005,12,16,2005/12/16,33,19,26.9,0
2005,12,17,2005/12/17,35.7,20.8,27.9,0
2005,12,18,2005/12/18,33.8,20.8,27.4,0
2005,12,19,2005/12/19,31.6,21.4,26,0
2005,12,20,2005/12/20,29.6,18.6,24.1,0
2005,12,21,2005/12/21,31.5,20,25.7,0
2005,12,22,2005/12/22,29.4,19.8,25.1,0
2005,12,23,2005/12/23,29.2,18,23.1,0
2005,12,24,2005/12/24,33.4,15.8,24.9,0
2005,12,25,2005/12/25,31.8,16.4,25.2,0
2005,12,26,2005/12/26,30.2,16.8,24.1,0
2005,12,27,2005/12/27,31,17.2,24.1,0
2005,12,28,2005/12/28,35.4,15.8,25.1,0
2005,12,29,2005/12/29,34.5,18.4,27.2,0
2005,12,30,2005/12/30,36,19,26.9,0
2005,12,31,2005/12/31,37.2,21.2,28.7,0
2006,1,1,2006/1/1,37,21,29.2,0
2006,1,2,2006/1/2,35.8,21.6,28.7,0
2006,1,3,2006/1/3,34.8,21,27.4,0
2006,1,4,2006/1/4,32.4,21.8,27.2,0
2006,1,5,2006/1/5,31.4,22.2,25.8,0.9
2006,1,6,2006/1/6,28.8,20.6,24.1,0
2006,1,7,2006/1/7,26.2,18.8,21.8,0
2006,1,8,2006/1/8,37.8,11.8,30.7,0
2006,1,9,2006/1/9,31,13.6,23.1,0
2006,1,10,2006/1/10,32,20,26.5,0
2006,1,11,2006/1/11,30.5,20.5,23,0
2006,1,12,2006/1/12,30.8,18.5,25.2,0
2006,1,13,2006/1/13,33,20.3,26.9,0.3
2006,1,14,2006/1/14,31.4,21.5,25.3,0
2006,1,15,2006/1/15,31,20.6,24.1,0
2006,1,16,2006/1/16,33.6,13.8,26.5,0
2006,1,17,2006/1/17,38,15.2,28.1,0
2006,1,18,2006/1/18,26.6,21.5,22.7,0
2006,1,19,2006/1/19,25.6,18.6,21.7,0
2006,1,20,2006/1/20,32.5,17.2,25.5,0
2006,1,21,2006/1/21,32,19.2,25.9,0.6
2006,1,22,2006/1/22,32.8,21,27,0.6
2006,1,23,2006/1/23,31,21,26.5,0
2006,1,24,2006/1/24,32.2,20.8,26.9,0.5
2006,1,25,2006/1/25,27.4,21.6,24.1,1.8
2006,1,26,2006/1/26,30.2,20.4,24.7,0
2006,1,27,2006/1/27,31,20.6,24.9,0
2006,1,28,2006/1/28,31.2,19,25.3,0
2006,1,29,2006/1/29,32,18,25.9,0
2006,1,30,2006/1/30,36.6,19.8,28.5,0
2006,1,31,2006/1/31,33.6,21.8,28.1,0
2006,2,1,2006/2/1,34.8,19.8,27.3,0
2006,2,2,2006/2/2,38,18.8,29.7,0
2006,2,3,2006/2/3,36.6,18.2,29.9,0
2006,2,4,2006/2/4,32.2,22.2,26.1,0
2006,2,5,2006/2/5,27.5,22,24.1,0
2006,2,6,2006/2/6,31.6,14,24.2,0
2006,2,7,2006/2/7,32.6,21.4,27.1,0
2006,2,8,2006/2/8,27.4,20.4,23.1,0
2006,2,9,2006/2/9,28.6,16,22.9,0
2006,2,10,2006/2/10,30.2,19.4,25.1,0
2006,2,11,2006/2/11,36.6,16.4,27.4,0
2006,2,12,2006/2/12,30.6,22.2,25.5,0
2006,2,13,2006/2/13,23.6,16,19.6,0
2006,2,14,2006/2/14,25.8,14,21,0
2006,2,15,2006/2/15,33.6,14,23.4,0
2006,2,16,2006/2/16,33.6,21,28.2,0
2006,2,17,2006/2/17,33.6,20,27.5,0
2006,2,18,2006/2/18,32,20.5,25.4,0
2006,2,19,2006/2/19,30.6,20.2,25.2,0
2006,2,20,2006/2/20,30.8,20,26.3,0
2006,2,21,2006/2/21,33,18.4,26.7,0
2006,2,22,2006/2/22,35.5,20.6,28.3,0
2006,2,23,2006/2/23,35.4,18.8,28.3,0
2006,2,24,2006/2/24,33,22,27.7,0
2006,2,25,2006/2/25,33.2,21.5,27.9,0
2006,2,26,2006/2/26,33.4,17,26.1,0
2006,2,27,2006/2/27,31.6,19,25.3,0
2006,2,28,2006/2/28,31,19.3,26.6,0
2006,3,1,2006/3/1,32.5,17,26.6,0
2006,3,2,2006/3/2,34.5,18.5,27.4,0
2006,3,3,2006/3/3,35.6,19.8,28.1,0
2006,3,4,2006/3/4,31.6,21.5,27,0
2006,3,5,2006/3/5,31,20.5,24.9,0
2006,3,6,2006/3/6,30,18,24.2,0
2006,3,7,2006/3/7,31.2,15.4,24.9,0
2006,3,8,2006/3/8,31.2,16.2,24.8,0
2006,3,9,2006/3/9,36.2,16.2,28.2,0
2006,3,10,2006/3/10,37.2,17.6,28.9,0
2006,3,11,2006/3/11,37.8,18,30.2,0
2006,3,12,2006/3/12,38.2,20.2,29.7,0
2006,3,13,2006/3/13,40,22,30.4,0
2006,3,14,2006/3/14,35,21.8,29.3,0
2006,3,15,2006/3/15,32.2,19.4,28.7,0.2
2006,3,16,2006/3/16,32.2,21.5,27.9,0
2006,3,17,2006/3/17,32.6,19,27.9,0
2006,3,18,2006/3/18,32.8,20.8,27.8,0
2006,3,19,2006/3/19,35.5,19,28.1,0
2006,3,20,2006/3/20,39.4,20,31.3,-99.9
2006,3,21,2006/3/21,40.4,19.8,31.1,0
2006,3,22,2006/3/22,35.8,20.6,29.3,0
2006,3,23,2006/3/23,36.8,21.2,30.2,0.1
2006,3,24,2006/3/24,32.2,22.6,27.5,0.2
2006,3,25,2006/3/25,29.8,20.8,24.7,0.1
2006,3,26,2006/3/26,31,18.8,25.3,0
2006,3,27,2006/3/27,31.8,20.6,26.5,0
2006,3,28,2006/3/28,32,21,26.7,0
2006,3,29,2006/3/29,33,21,27.7,0
2006,3,30,2006/3/30,33.6,20,27.7,0
2006,3,31,2006/3/31,35.5,22.5,29.3,0
2006,4,1,2006/4/1,34.4,22.8,28.5,0
2006,4,2,2006/4/2,34,21.5,28.8,0
2006,4,3,2006/4/3,33,21.6,27.9,0
2006,4,4,2006/4/4,32.4,19.4,27.3,0
2006,4,5,2006/4/5,33,17.8,27.2,0
2006,4,6,2006/4/6,37,16.5,28.3,0
2006,4,7,2006/4/7,40,20,30.8,0
2006,4,8,2006/4/8,40.5,21.8,32.2,0
2006,4,9,2006/4/9,34.6,22.4,29.5,0
2006,4,10,2006/4/10,33,23.8,29.1,0
2006,4,11,2006/4/11,34,21.5,29.2,0
2006,4,12,2006/4/12,33,22.5,27.3,0
2006,4,13,2006/4/13,32,20.5,26.9,0
2006,4,14,2006/4/14,31.7,20,26.5,0
2006,4,15,2006/4/15,34.5,16,27.3,0
2006,4,16,2006/4/16,39,19.4,30.1,0
2006,4,17,2006/4/17,40.5,21.8,32.7,0
2006,4,18,2006/4/18,40.5,22.5,32.8,0
2006,4,19,2006/4/19,40.8,23.6,32.3,0
2006,4,20,2006/4/20,41.2,24,32.3,0
2006,4,21,2006/4/21,38.8,26.2,32.7,0
2006,4,22,2006/4/22,37.2,25.2,31.7,0
2006,4,23,2006/4/23,32.8,24.2,28.4,0
2006,4,24,2006/4/24,38,22,29.4,0.3
2006,4,25,2006/4/25,36.8,23.5,30.3,0.4
2006,4,26,2006/4/26,37.8,20,29.6,14.6
2006,4,27,2006/4/27,37,22.5,30.5,1.7
2006,4,28,2006/4/28,36,22.5,30.2,0
2006,4,29,2006/4/29,36.6,23,30.7,0
2006,4,30,2006/4/30,37,24,30.3,23.4
2006,5,1,2006/5/1,34.2,23.5,29.5,0
